motif	factor
GM.5.0.Nuclear_receptor.0039	ESRRA
GM.5.0.Nuclear_receptor.0039	ESRRG
GM.5.0.Grainyhead.0003	TFCP2
GM.5.0.Forkhead.0023	FOXP1
GM.5.0.Forkhead.0023	FOXO1
GM.5.0.C2H2_ZF.0069	ZNF435
GM.5.0.C2H2_ZF.0069	ZSCAN16
GM.5.0.Forkhead.0024	FOXA2
GM.5.0.Forkhead.0024	FOXA1
GM.5.0.MADS_box.0005	MEF2C
GM.5.0.MADS_box.0005	RXRA
GM.5.0.MADS_box.0005	PAX5
GM.5.0.MADS_box.0005	BCL11A
GM.5.0.MADS_box.0005	MEF2A
GM.5.0.C2H2_ZF.0070	ZNF586
GM.5.0.p53.0002	TRP53
GM.5.0.p53.0002	TP53
GM.5.0.Nuclear_receptor.0040	NR2C2
GM.5.0.Nuclear_receptor.0040	NR5A1
GM.5.0.Nuclear_receptor.0040	NR2F1
GM.5.0.Nuclear_receptor.0040	VDR
GM.5.0.Nuclear_receptor.0040	CR759733.4
GM.5.0.Nuclear_receptor.0040	PPARA
GM.5.0.Nuclear_receptor.0040	PPARD
GM.5.0.Nuclear_receptor.0040	CR354565.3
GM.5.0.Nuclear_receptor.0040	RXRB
GM.5.0.Nuclear_receptor.0040	RXRG
GM.5.0.Nuclear_receptor.0040	RORC
GM.5.0.Nuclear_receptor.0040	CR936877.3
GM.5.0.Nuclear_receptor.0040	NR2C1
GM.5.0.Nuclear_receptor.0040	PPARG
GM.5.0.Nuclear_receptor.0040	AL662824.5
GM.5.0.Nuclear_receptor.0040	AL844527.7
GM.5.0.Nuclear_receptor.0040	NR2F6
GM.5.0.Nuclear_receptor.0040	NR1I3
GM.5.0.T-box.0009	T
GM.5.0.T-box.0009	TBX19
GM.5.0.T-box.0009	BRACHYURY
GM.5.0.p53.0003	TP53
GM.5.0.IRF.0005	IRF9
GM.5.0.Mixed.0028	YY1
GM.5.0.Mixed.0028	THAP1
GM.5.0.C2H2_ZF.0071	BCL6
GM.5.0.C2H2_ZF.0072	KLF9
GM.5.0.C2H2_ZF.0072	SP6
GM.5.0.C2H2_ZF.0072	KLF14
GM.5.0.C2H2_ZF.0072	SP7
GM.5.0.C2H2_ZF.0072	KLF13
GM.5.0.C2H2_ZF.0072	KLF11
GM.5.0.C2H2_ZF.0072	SP8
GM.5.0.C2H2_ZF.0072	SP2
GM.5.0.C2H2_ZF.0072	SP9
GM.5.0.C2H2_ZF.0072	SP3
GM.5.0.C2H2_ZF.0072	SP4
GM.5.0.C2H2_ZF.0072	KLF10
GM.5.0.C2H2_ZF.0072	SP5
GM.5.0.TEA.0002	TEAD3
GM.5.0.Unknown.0011	ZBED1
GM.5.0.Ets.0016	SPDEF
GM.5.0.C2H2_ZF.0073	ZNF143
GM.5.0.GATA.0010	GATA3
GM.5.0.HSF.0003	HSFY2
GM.5.0.HSF.0003	HSFY1
GM.5.0.Mixed.0029	PAX3
GM.5.0.Rel.0006	NFKB2
GM.5.0.Rel.0006	REL
GM.5.0.Rel.0006	NFKB1
GM.5.0.Rel.0006	RELA
GM.5.0.Rel.0006	NFKB
GM.5.0.THAP_finger.0002	THAP1
GM.5.0.Nuclear_receptor.0041	PPARG
GM.5.0.Nuclear_receptor.0041	PPARA
GM.5.0.Nuclear_receptor.0041	PPARD
GM.5.0.C2H2_ZF.0074	MAZ
GM.5.0.bZIP.0029	ATF2
GM.5.0.bZIP.0029	ATF1
GM.5.0.MADS_box.0006	MEF2C
GM.5.0.Unknown.0012	SPZ1
GM.5.0.Nuclear_receptor.0042	THRA
GM.5.0.Nuclear_receptor.0042	THRB
GM.5.0.Forkhead.0025	FOXD4L6
GM.5.0.Forkhead.0025	FOXJ2
GM.5.0.Forkhead.0025	FOXD4L3
GM.5.0.Forkhead.0025	FOXF1A
GM.5.0.Forkhead.0025	FOXN3
GM.5.0.Forkhead.0025	FOXD4L1
GM.5.0.Forkhead.0025	FOXI3
GM.5.0.Forkhead.0025	FOXA1
GM.5.0.Forkhead.0025	KIAA0415
GM.5.0.Forkhead.0025	FOXD4
GM.5.0.Forkhead.0025	FOXD4L5
GM.5.0.Forkhead.0025	FOXD3
GM.5.0.Forkhead.0025	FOXD2
GM.5.0.Forkhead.0025	FOXJ3
GM.5.0.Forkhead.0025	FOXK2
GM.5.0.Forkhead.0025	FOXB2
GM.5.0.Forkhead.0025	FOXE3
GM.5.0.Forkhead.0025	FOXE1
GM.5.0.Forkhead.0025	ENSMUSG00000090020
GM.5.0.Forkhead.0025	FOXF2
GM.5.0.Forkhead.0025	FOXI2
GM.5.0.Forkhead.0025	FOXA3
GM.5.0.Forkhead.0025	FOXL2
GM.5.0.Forkhead.0025	FOXS1
GM.5.0.Forkhead.0025	FOXN2
GM.5.0.Forkhead.0025	FOXI1
GM.5.0.C2H2_ZF.0075	ZFP354C
GM.5.0.C2H2_ZF.0075	ZNF354C
GM.5.0.RFX.0006	MXI1
GM.5.0.RFX.0006	RFX8
GM.5.0.RFX.0006	RFX5
GM.5.0.RFX.0006	RFX3
GM.5.0.RFX.0006	RFX7
GM.5.0.RFX.0006	RFX1
GM.5.0.RFX.0006	SREBF1
GM.5.0.RFX.0006	RFX2
GM.5.0.RFX.0006	RFX6
GM.5.0.CUT_Homeodomain.0002	ONECUT2
GM.5.0.CUT_Homeodomain.0002	ONECUT1
GM.5.0.CUT_Homeodomain.0002	ONECUT3
GM.5.0.CENPB.0001	CENPB
GM.5.0.Forkhead.0026	FOXD4L6
GM.5.0.Forkhead.0026	FOXD4L3
GM.5.0.Forkhead.0026	FOXF1A
GM.5.0.Forkhead.0026	FOXN3
GM.5.0.Forkhead.0026	FOXD4L1
GM.5.0.Forkhead.0026	FOXI3
GM.5.0.Forkhead.0026	FOXA1
GM.5.0.Forkhead.0026	KIAA0415
GM.5.0.Forkhead.0026	FOXD4
GM.5.0.Forkhead.0026	FOXG1
GM.5.0.Forkhead.0026	FOXD4L5
GM.5.0.Forkhead.0026	FOXD3
GM.5.0.Forkhead.0026	FOXD2
GM.5.0.Forkhead.0026	FOXJ3
GM.5.0.Forkhead.0026	FOXK2
GM.5.0.Forkhead.0026	FOXB2
GM.5.0.Forkhead.0026	FOXE3
GM.5.0.Forkhead.0026	FOXE1
GM.5.0.Forkhead.0026	ENSMUSG00000090020
GM.5.0.Forkhead.0026	FOXF2
GM.5.0.Forkhead.0026	FOXI2
GM.5.0.Forkhead.0026	FOXA3
GM.5.0.Forkhead.0026	FOXL2
GM.5.0.Forkhead.0026	FOXS1
GM.5.0.Forkhead.0026	FOXN2
GM.5.0.Forkhead.0026	FOXQ1
GM.5.0.Forkhead.0026	FOXK1
GM.5.0.Forkhead.0026	FOXI1
GM.5.0.GCM.0002	GCM2
GM.5.0.GCM.0002	GCM
GM.5.0.GCM.0002	GCM1
GM.5.0.bZIP.0030	FOSB
GM.5.0.bZIP.0030	FOS
GM.5.0.T-box.0010	TBX3
GM.5.0.Mixed.0030	HINFP
GM.5.0.Mixed.0030	HINFP1
GM.5.0.Myb_SANT.0007	CDC5L
GM.5.0.Unknown.0013	SOX
GM.5.0.C2H2_ZF.0076	ZNF260
GM.5.0.C2H2_ZF.0076	ZNF146
GM.5.0.C2H2_ZF.0077	ZNF713
GM.5.0.C2H2_ZF.0078	IKZF2
GM.5.0.Homeodomain.0074	BARHL1
GM.5.0.Homeodomain.0074	BARHL2
GM.5.0.Unknown.0014	ZNF322
GM.5.0.MADS_box.0007	MEF2C
GM.5.0.MADS_box.0007	MEF2A
GM.5.0.Ets.0017	ETV7
GM.5.0.C2H2_ZF.0079	ZBTB3
GM.5.0.C2H2_ZF.0080	ZNF528
GM.5.0.C2H2_ZF.0081	KLF5
GM.5.0.C2H2_ZF.0081	KLF12
GM.5.0.C2H2_ZF.0081	KLF3
GM.5.0.C2H2_ZF.0081	KLF6
GM.5.0.C2H2_ZF.0081	KLF2
GM.5.0.C2H2_ZF.0081	KLF7
GM.5.0.Paired_box.0003	PAX8
GM.5.0.Paired_box.0003	PAX5
GM.5.0.Forkhead.0027	FOXP3
GM.5.0.Nuclear_receptor.0043	AR
GM.5.0.bZIP.0031	DDIT3
GM.5.0.bZIP.0031	CEBPA
GM.5.0.Homeodomain.0075	HOXA6
GM.5.0.Homeodomain.0075	HOXD4
GM.5.0.Homeodomain.0075	HOXC5
GM.5.0.Homeodomain.0075	AC012531.1
GM.5.0.Homeodomain.0075	HOXB2
GM.5.0.Homeodomain.0075	HOXD3
GM.5.0.Homeodomain.0075	MSX2
GM.5.0.Homeodomain.0075	HOXB4
GM.5.0.Sox.0020	SOX17
GM.5.0.Forkhead.0028	FOXN1
GM.5.0.C2H2_ZF.0082	ZNF263
GM.5.0.Forkhead.0029	FOXP3
GM.5.0.E2F.0007	E2F6
GM.5.0.E2F.0007	E2F4
GM.5.0.Homeodomain.0076	HOXA13
GM.5.0.IRF.0006	IRF1
GM.5.0.IRF.0006	IRF2
GM.5.0.IRF.0006	STAT1
GM.5.0.IRF.0006	IRF9
GM.5.0.C2H2_ZF.0083	PRDM16
GM.5.0.Mixed.0031	PAX4
GM.5.0.Homeodomain.0077	NKX2-1
GM.5.0.Homeodomain.0077	NKX2-5
GM.5.0.Homeodomain.0077	NKX2-4
GM.5.0.Homeodomain.0077	NKX2-6
GM.5.0.Homeodomain.0077	NKX2-3
GM.5.0.EIN3.0001	BRCA1
GM.5.0.Homeodomain.0078	CRX
GM.5.0.Homeodomain.0078	PRRXL1
GM.5.0.Homeodomain.0078	PITX1
GM.5.0.bZIP.0032	JUNB
GM.5.0.bZIP.0032	JUND
GM.5.0.bZIP.0032	JUN
GM.5.0.C2H2_ZF.0084	SP6
GM.5.0.C2H2_ZF.0084	SP5
GM.5.0.C2H2_ZF.0084	SP7
GM.5.0.C2H2_ZF.0084	SP8
GM.5.0.C2H2_ZF.0084	THAP1
GM.5.0.C2H2_ZF.0084	SP9
GM.5.0.C2H2_ZF.0084	SP3
GM.5.0.C2H2_ZF.0084	SP2
GM.5.0.Sox.0021	SOX5
GM.5.0.Sox.0021	SOX17
GM.5.0.Sox.0021	SOX14
GM.5.0.Sox.0021	SOX1
GM.5.0.Forkhead.0030	FOXD4L6
GM.5.0.Forkhead.0030	FOXD4L3
GM.5.0.Forkhead.0030	FOXF1A
GM.5.0.Forkhead.0030	HNF4A
GM.5.0.Forkhead.0030	FOXB1
GM.5.0.Forkhead.0030	FOXD4L1
GM.5.0.Forkhead.0030	FOXI3
GM.5.0.Forkhead.0030	FOXA1
GM.5.0.Forkhead.0030	HNF4G
GM.5.0.Forkhead.0030	KIAA0415
GM.5.0.Forkhead.0030	FOXD4
GM.5.0.Forkhead.0030	FOXD4L5
GM.5.0.Forkhead.0030	FOXD3
GM.5.0.Forkhead.0030	FOXD2
GM.5.0.Forkhead.0030	FOXK2
GM.5.0.Forkhead.0030	FOXB2
GM.5.0.Forkhead.0030	FOXE3
GM.5.0.Forkhead.0030	FOXE1
GM.5.0.Forkhead.0030	FOXF2
GM.5.0.Forkhead.0030	FOXI2
GM.5.0.Forkhead.0030	FOXA3
GM.5.0.Forkhead.0030	FOXL2
GM.5.0.Forkhead.0030	FOXS1
GM.5.0.Forkhead.0030	FOXQ1
GM.5.0.Forkhead.0030	FOXI1
GM.5.0.C2H2_ZF.0085	PRDM1
GM.5.0.CSD.0001	YBX1
GM.5.0.CSD.0001	CSDA
GM.5.0.CSD.0001	YBX2
GM.5.0.C2H2_ZF_Homeodomain.0003	ZEB1
GM.5.0.C2H2_ZF.0086	ZNF8
GM.5.0.C2H2_ZF.0086	ZFP128
GM.5.0.C2H2_ZF.0087	ZIC4
GM.5.0.C2H2_ZF.0087	ZIC3
GM.5.0.C2H2_ZF.0087	ZIC5
GM.5.0.Nuclear_receptor.0044	NR4A3
GM.5.0.Nuclear_receptor.0044	NR4A2
GM.5.0.Nuclear_receptor.0044	NR4A1
GM.5.0.C2H2_ZF.0088	ZNF667
GM.5.0.Nuclear_receptor.0045	RORA
GM.5.0.Nuclear_receptor.0045	NR2C2
GM.5.0.Nuclear_receptor.0045	NR5A1
GM.5.0.Nuclear_receptor.0045	RARB
GM.5.0.Nuclear_receptor.0045	RARG
GM.5.0.Nuclear_receptor.0045	ESR2
GM.5.0.Nuclear_receptor.0045	RORC
GM.5.0.Nuclear_receptor.0045	NR2F2
GM.5.0.Nuclear_receptor.0045	RARA
GM.5.0.Nuclear_receptor.0045	NR2C1
GM.5.0.Nuclear_receptor.0045	NR2F1
GM.5.0.Unknown.0015	NR0B1
GM.5.0.C2H2_ZF.0089	ZNF423
GM.5.0.Mixed.0032	POU1F1
GM.5.0.Homeodomain.0079	CR933878.8
GM.5.0.Homeodomain.0079	PBX4
GM.5.0.Homeodomain.0079	AL662830.5
GM.5.0.Homeodomain.0079	PBX2
GM.5.0.Homeodomain.0079	PBX3
GM.5.0.Homeodomain.0079	AL845464.3
GM.5.0.Homeodomain.0079	BX284686.1
GM.5.0.Homeodomain.0079	CR812478.2
GM.5.0.Homeodomain.0079	BX927239.6
GM.5.0.C2H2_ZF.0090	ZNF354A
GM.5.0.Mixed.0033	ZFHX3
GM.5.0.Homeodomain.0080	ALX1
GM.5.0.Homeodomain.0080	OTP
GM.5.0.Homeodomain.0080	PRRXL1
GM.5.0.Homeodomain.0080	VSX2
GM.5.0.STAT.0007	STAT1
GM.5.0.STAT.0007	STAT3
GM.5.0.C2H2_ZF.0091	KLF15
GM.5.0.Mixed.0034	PAX3
GM.5.0.Nuclear_receptor.0046	PPARG
GM.5.0.Nuclear_receptor.0046	PPARA
GM.5.0.Nuclear_receptor.0046	PPARD
GM.5.0.C2H2_ZF.0092	HIC2
GM.5.0.C2H2_ZF.0092	HIC1
GM.5.0.Mixed.0035	ZBTB7A
GM.5.0.Mixed.0035	TAL1
GM.5.0.Mixed.0036	POU
GM.5.0.Mixed.0036	POU2F1
GM.5.0.C2H2_ZF.0093	ZSCAN4
GM.5.0.Homeodomain.0081	CDX1
GM.5.0.Homeodomain.0081	CDX4
GM.5.0.CUT_Homeodomain.0003	CUX2
GM.5.0.CUT_Homeodomain.0003	HNF6
GM.5.0.CUT_Homeodomain.0003	ONECUT1
GM.5.0.Ets.0018	ETV6
GM.5.0.Ets.0018	ETS1
GM.5.0.Ets.0018	ETV4
GM.5.0.Ets.0018	GATA2
GM.5.0.C2H2_ZF.0094	ZSCAN4
GM.5.0.Homeodomain.0082	SIX5
GM.5.0.bZIP.0033	DBP
GM.5.0.C2H2_ZF.0095	ZKSCAN3
GM.5.0.C2H2_ZF.0095	ZNF306
GM.5.0.C2H2_ZF.0095	ZKSCAN4
GM.5.0.Myb_SANT.0008	MYB
GM.5.0.Homeodomain.0083	CR933878.8
GM.5.0.Homeodomain.0083	PBX4
GM.5.0.Homeodomain.0083	AL662830.5
GM.5.0.Homeodomain.0083	PBX2
GM.5.0.Homeodomain.0083	PBX1
GM.5.0.Homeodomain.0083	PBX3
GM.5.0.Homeodomain.0083	AL845464.3
GM.5.0.Homeodomain.0083	BX284686.1
GM.5.0.Homeodomain.0083	CR812478.2
GM.5.0.Homeodomain.0083	BX927239.6
GM.5.0.Homeodomain.0084	ENSG00000234254
GM.5.0.Homeodomain.0084	TGIF1
GM.5.0.Mixed.0037	E2F1
GM.5.0.Mixed.0037	CHD2
GM.5.0.C2H2_ZF.0096	ZNF394
GM.5.0.TEA.0003	TEAD1
GM.5.0.bHLH.0050	TWIST2
GM.5.0.bHLH.0050	TWIST1
GM.5.0.Grainyhead.0004	GRHL2
GM.5.0.Grainyhead.0004	GRHL1
GM.5.0.Grainyhead.0004	TFCP2
GM.5.0.bHLH.0051	AHR
GM.5.0.bHLH.0051	AHRR
GM.5.0.C2H2_ZF.0097	ZSCAN4C
GM.5.0.C2H2_ZF.0097	ZSCAN4
GM.5.0.C2H2_ZF.0097	ZSCAN4F
GM.5.0.C2H2_ZF.0097	ZSCAN4-PS2
GM.5.0.bHLH.0052	TCFL5
GM.5.0.bHLH.0052	MYC
GM.5.0.bHLH.0052	MAX
GM.5.0.Homeodomain.0085	SIX1
GM.5.0.Homeodomain.0085	SIX2
GM.5.0.C2H2_ZF.0098	ZNF554
GM.5.0.Mixed.0038	NRF1
GM.5.0.Mixed.0038	EGR1
GM.5.0.MADS_box.0008	SRF
GM.5.0.AP-2.0005	TFAP2B
GM.5.0.AP-2.0005	TCFAP2D
GM.5.0.AP-2.0005	TFAP2E
GM.5.0.Sox.0022	SRY
GM.5.0.Sox.0022	SOX21
GM.5.0.Sox.0022	SOX14
GM.5.0.STAT.0008	STAT3
GM.5.0.bZIP.0034	CREB1
GM.5.0.Nuclear_receptor.0047	ESRRB
GM.5.0.Nuclear_receptor.0047	ESRRA
GM.5.0.Nuclear_receptor.0047	ESRRG
GM.5.0.Mixed.0039	NFE2
GM.5.0.Mixed.0039	MAX
GM.5.0.Mixed.0040	IRF1
GM.5.0.Mixed.0040	PRDM1
GM.5.0.Homeodomain.0086	BARX1
GM.5.0.Homeodomain.0086	MSX3
GM.5.0.Homeodomain.0086	MSX1
GM.5.0.Homeodomain.0086	MSX2
GM.5.0.C2H2_ZF.0099	SP6
GM.5.0.C2H2_ZF.0099	SP7
GM.5.0.C2H2_ZF.0099	SP8
GM.5.0.C2H2_ZF.0099	SP2
GM.5.0.C2H2_ZF.0099	SP9
GM.5.0.C2H2_ZF.0099	SP3
GM.5.0.C2H2_ZF.0099	SP4
GM.5.0.C2H2_ZF.0099	SP5
GM.5.0.Homeodomain.0087	ALX1
GM.5.0.Homeodomain.0087	OTP
GM.5.0.Homeodomain.0087	PRRX1
GM.5.0.Homeodomain.0087	ALX4
GM.5.0.Homeodomain.0087	PAX7
GM.5.0.Homeodomain.0087	PRRXL1
GM.5.0.Homeodomain.0087	ALX3
GM.5.0.Homeodomain.0087	ISX
GM.5.0.Homeodomain.0087	UNCX
GM.5.0.Homeodomain.0087	PROP1
GM.5.0.Homeodomain.0087	ARX
GM.5.0.Homeodomain.0087	VSX2
GM.5.0.Homeodomain.0087	DRGX
GM.5.0.Homeodomain.0087	PHOX2A
GM.5.0.Homeodomain.0087	PHOX2B
GM.5.0.Homeodomain.0087	CART1
GM.5.0.Homeodomain.0088	SIX4
GM.5.0.Homeodomain.0088	SIX5
GM.5.0.bHLH.0053	MXI1
GM.5.0.bHLH.0053	USF
GM.5.0.bHLH.0053	MAX
GM.5.0.bHLH.0053	USF1
GM.5.0.bHLH.0053	MNT
GM.5.0.bHLH.0053	USF2
GM.5.0.Ets.0019	SPDEF
GM.5.0.Nuclear_receptor.0048	AR
GM.5.0.Nuclear_receptor.0048	NR3C1
GM.5.0.Nuclear_receptor.0048	NR3C2
GM.5.0.Nuclear_receptor.0048	PGR
GM.5.0.bHLH.0054	TCF12
GM.5.0.E2F.0008	E2F8
GM.5.0.E2F.0008	E2F7
GM.5.0.Homeodomain.0089	CR933878.8
GM.5.0.Homeodomain.0089	PBX4
GM.5.0.Homeodomain.0089	AL662830.5
GM.5.0.Homeodomain.0089	PBX2
GM.5.0.Homeodomain.0089	PBX1
GM.5.0.Homeodomain.0089	PBX3
GM.5.0.Homeodomain.0089	AL845464.3
GM.5.0.Homeodomain.0089	BX284686.1
GM.5.0.Homeodomain.0089	CR812478.2
GM.5.0.Homeodomain.0089	BX927239.6
GM.5.0.Runt.0004	RUNX1
GM.5.0.Runt.0004	RUNX2
GM.5.0.C2H2_ZF.0100	ZFP82
GM.5.0.C2H2_ZF.0101	CR388219.4
GM.5.0.C2H2_ZF.0101	ZBTB12
GM.5.0.C2H2_ZF.0101	CR759784.3
GM.5.0.C2H2_ZF.0101	AL844853.8
GM.5.0.C2H2_ZF.0101	AL662834.13
GM.5.0.Sox.0023	LEF1
GM.5.0.Sox.0023	NANOG
GM.5.0.bHLH.0055	HES1
GM.5.0.Runt.0005	ENSG00000250096
GM.5.0.Runt.0005	RUNX2
GM.5.0.Runt.0005	RUNX3
GM.5.0.Nuclear_receptor.0049	PPARGC1A
GM.5.0.Nuclear_receptor.0049	ESRRA
GM.5.0.Nuclear_receptor.0049	ESRRG
GM.5.0.Nuclear_receptor.0049	ESR2
GM.5.0.Nuclear_receptor.0049	ESR1
GM.5.0.Nuclear_receptor.0049	ESRRB
GM.5.0.Mixed.0041	PAX3
GM.5.0.Mixed.0041	PAX7
GM.5.0.STAT.0009	STAT5B
GM.5.0.STAT.0009	STAT5A
GM.5.0.STAT.0009	STAT3
GM.5.0.Homeodomain.0090	HOXA6
GM.5.0.Homeodomain.0090	NP_032296.2
GM.5.0.Homeodomain.0090	HOXB9
GM.5.0.Homeodomain.0090	HOXD9
GM.5.0.Homeodomain.0090	HOXC9
GM.5.0.Homeodomain.0091	MEIS3
GM.5.0.Homeodomain.0091	PKNOX2
GM.5.0.Homeodomain.0091	ENSG00000234254
GM.5.0.Homeodomain.0091	TGIF2LX
GM.5.0.Homeodomain.0091	PKNOX1
GM.5.0.Homeodomain.0091	TGIF1
GM.5.0.Homeodomain.0091	TGIF2
GM.5.0.Homeodomain.0091	TGIF2LY
GM.5.0.Homeodomain.0091	MEIS2
GM.5.0.Nuclear_receptor.0050	VDR
GM.5.0.Unknown.0019	SOX1
GM.5.0.bZIP.0035	BACH1
GM.5.0.bZIP.0035	BACH2
GM.5.0.C2H2_ZF.0102	ZFP219
GM.5.0.C2H2_ZF.0102	ZNF219
GM.5.0.Mixed.0042	SPZ1
GM.5.0.Mixed.0042	ZNF589
GM.5.0.C2H2_ZF.0103	REST
GM.5.0.Nuclear_receptor.0051	NR2F2
GM.5.0.Nuclear_receptor.0051	RARA
GM.5.0.Homeodomain.0092	ENSG00000224558
GM.5.0.Homeodomain.0092	ENSG00000217642
GM.5.0.Homeodomain.0092	ENSG00000233294
GM.5.0.Homeodomain.0092	DUXA
GM.5.0.Homeodomain.0092	DUX4
GM.5.0.Homeodomain.0092	ENSG00000230776
GM.5.0.Homeodomain.0092	DUX4L3
GM.5.0.Homeodomain.0092	ENSG00000230380
GM.5.0.Homeodomain.0092	ENSG00000228710
GM.5.0.Homeodomain.0092	ENSG00000237516
GM.5.0.Homeodomain.0092	ENSG00000215754
GM.5.0.Homeodomain.0092	ENSG00000236207
GM.5.0.Homeodomain.0092	DUX4L6
GM.5.0.Homeodomain.0092	ENSG00000233698
GM.5.0.Homeodomain.0092	ENSG00000226866
GM.5.0.Homeodomain.0092	ENSG00000232923
GM.5.0.Homeodomain.0092	ENSG00000233794
GM.5.0.Homeodomain.0092	ENSG00000234550
GM.5.0.Homeodomain.0092	ENSG00000250589
GM.5.0.Homeodomain.0092	ENSG00000227522
GM.5.0.Homeodomain.0092	ENSG00000225958
GM.5.0.Homeodomain.0092	CT476828.2
GM.5.0.Homeodomain.0092	DUX4L5
GM.5.0.Homeodomain.0092	AL592170.2
GM.5.0.Homeodomain.0092	ENSG00000233361
GM.5.0.Homeodomain.0092	DUX4L2
GM.5.0.C2H2_ZF.0104	ZNF143
GM.5.0.Sox.0024	SOX8
GM.5.0.Sox.0024	SOX10
GM.5.0.Sox.0024	SOX9
GM.5.0.Mixed.0043	HINFP
GM.5.0.Mixed.0043	HINFP1
GM.5.0.MADS_box.0009	SRF
GM.5.0.C2H2_ZF.0105	ZBTB7A
GM.5.0.Forkhead.0031	FOXA2
GM.5.0.Forkhead.0031	FOXA1
GM.5.0.Rel.0007	NFATC1
GM.5.0.Homeodomain.0093	RHOXF1
GM.5.0.bHLH.0056	NHLH2
GM.5.0.bHLH.0056	LYL1
GM.5.0.bHLH.0056	TAL1
GM.5.0.bHLH.0056	NHLH1
GM.5.0.C2H2_ZF.0106	OSR1
GM.5.0.C2H2_ZF.0106	OSR2
GM.5.0.CBF_NF-Y.0003	NFYA
GM.5.0.CBF_NF-Y.0003	NFY
GM.5.0.C2H2_ZF.0107	ZFP524
GM.5.0.C2H2_ZF.0107	ZNF524
GM.5.0.Homeodomain.0094	EVX1
GM.5.0.Homeodomain.0094	EVX2
GM.5.0.Homeodomain.0095	PITX2
GM.5.0.bHLH.0057	ARNT
GM.5.0.bHLH.0057	USF1
GM.5.0.Homeodomain.0096	CR933878.8
GM.5.0.Homeodomain.0096	PBX4
GM.5.0.Homeodomain.0096	AL662830.5
GM.5.0.Homeodomain.0096	PBX2
GM.5.0.Homeodomain.0096	PBX3
GM.5.0.Homeodomain.0096	AL845464.3
GM.5.0.Homeodomain.0096	BX284686.1
GM.5.0.Homeodomain.0096	CR812478.2
GM.5.0.Homeodomain.0096	BX927239.6
GM.5.0.Ets.0020	ELK3
GM.5.0.Ets.0020	FEV
GM.5.0.Ets.0020	ETV2
GM.5.0.Ets.0020	ETS1
GM.5.0.Ets.0020	ENSMUSG00000044690
GM.5.0.Ets.0020	ETS2
GM.5.0.Homeodomain.0097	OTX2
GM.5.0.Homeodomain.0097	OTP
GM.5.0.Homeodomain.0097	PRRXL1
GM.5.0.Homeodomain.0097	OTX1
GM.5.0.SMAD.0007	SMAD2
GM.5.0.SMAD.0007	SMAD3
GM.5.0.Homeodomain.0098	HOXA4
GM.5.0.Runt.0006	ENSG00000250096
GM.5.0.Runt.0006	RUNX2
GM.5.0.Runt.0006	RUNX3
GM.5.0.Mixed.0044	BDP1
GM.5.0.Mixed.0044	BRF2
GM.5.0.Mixed.0044	HSF1
GM.5.0.Mixed.0044	BRF1
GM.5.0.C2H2_ZF.0108	ZIC4
GM.5.0.C2H2_ZF.0108	ZIC1
GM.5.0.C2H2_ZF.0108	ZIC3
GM.5.0.C2H2_ZF.0108	ZIC5
GM.5.0.Sox.0025	SOX15
GM.5.0.Sox.0025	SOX10
GM.5.0.Sox.0025	SOX9
GM.5.0.Nuclear_receptor.0052	RORA
GM.5.0.Nuclear_receptor.0052	NR1D1
GM.5.0.Nuclear_receptor.0052	RORC
GM.5.0.Nuclear_receptor.0052	NR1D2
GM.5.0.C2H2_ZF.0109	OVOL1
GM.5.0.C2H2_ZF.0109	PAX5
GM.5.0.bZIP.0036	JUNB
GM.5.0.bZIP.0036	JUND
GM.5.0.bZIP.0036	JUN
GM.5.0.C2H2_ZF.0110	RUNX1
GM.5.0.C2H2_ZF.0110	MECOM
GM.5.0.C2H2_ZF.0110	PRDM16
GM.5.0.Homeodomain.0099	ISL1
GM.5.0.C2H2_ZF.0111	ZIC4
GM.5.0.C2H2_ZF.0111	ZIC2
GM.5.0.C2H2_ZF.0111	ZIC5
GM.5.0.T-box.0011	TBX20
GM.5.0.Homeodomain.0100	HNF1B
GM.5.0.Homeodomain.0100	HMBOX1
GM.5.0.AP-2.0006	TFAP2C
GM.5.0.AP-2.0006	TFAP2E
GM.5.0.AP-2.0006	TCFAP2D
GM.5.0.AP-2.0006	TCFAP2A
GM.5.0.AP-2.0006	TFAP2B
GM.5.0.AP-2.0006	TFAP2A
GM.5.0.Rel.0008	NFKB1
GM.5.0.Homeodomain_POU.0011	POU3F2
GM.5.0.Unknown.0021	SPZ1
GM.5.0.Homeodomain.0101	DLX3
GM.5.0.Homeodomain.0101	DLX6
GM.5.0.Homeodomain.0101	MEOX2
GM.5.0.C2H2_ZF.0112	FEZF1
GM.5.0.C2H2_ZF.0112	FEZF2
GM.5.0.Mixed.0045	ZNF350
GM.5.0.bZIP.0037	MAFF
GM.5.0.bZIP.0037	MAFK
GM.5.0.bZIP.0037	MAFG
GM.5.0.T-box.0012	TBX2
GM.5.0.C2H2_ZF.0113	PLAGL1
GM.5.0.Rel.0009	REL
GM.5.0.Homeodomain.0102	NKX6-2
GM.5.0.bZIP.0038	DBP
GM.5.0.T-box.0013	TBX3
GM.5.0.Mixed.0046	BCL11A
GM.5.0.Mixed.0046	EP300
GM.5.0.Mixed.0046	IRF4
GM.5.0.E2F.0009	E2F3
GM.5.0.E2F.0009	E2F2
GM.5.0.bHLH.0058	MYC
